type,K,T1,T2,Td,zeta,omega_n,num,den,sprunghoehe_target,sprungzeit_target,Kp,Ki,Kd,Tu,Tg,Overshoot,Label,type_PT1,type_PT1+Td,type_PT2,type_PT2+Td,ISE,rise_time,ss_error
PT2,1.45840227341765,14.645323327037657,23.101093539883934,0.0,,,[1.45840227341765],[338.3229841   37.74641687   1.        ],1,20,0.9885435539640054,0.0229050799551368,0.6295510176467503,68.9344672336168,27.113556778389192,0.0,good,False,False,True,False,5.506550461651799,0.1285012503606425,49.0
PT1+Td,1.2362597178531736,27.042419925343918,0.0,1.3561440720604925,,,[1.2362597178531736],"[27.042419925343914, 1]",1,20,0.8500075128774869,0.6290919909188349,0.7725996246619947,17.90895447723862,6.603301650825412,0.4882933730541597,good,False,True,False,False,6.5242833612753675,3.4333835629226526,49.0
PT1+Td,2.9039599831630087,28.453738411512884,0.0,2.9964936289171757,,,[2.9039599831630087],"[28.453738411512884, 1]",1,20,0.8002162538858588,0.2051313564272515,0.9644300877266648,20.310155077538766,6.503251625812906,0.2860289583255186,good,False,True,False,False,6.0341753777372125,2.514111675199774,49.0
PT2+Td,0.7797738847449336,8.233680274795248,44.37606762540203,2.2281643155194337,,,[0.7797738847449336],[365.37835268  52.6097479    1.        ],1,20,2.599504241610651,0.2047328211583391,0.2780845597067455,48.12406203101551,18.90945472736368,0.4474059310411792,good,False,False,False,True,6.682954973606042,0.42051655012548367,49.0
PT1+Td,1.314514948512131,36.90778039562117,0.0,4.3309571162785945,,,[1.314514948512131],"[36.907780395621174, 1]",1,20,2.4492986809645187,0.2638963269469285,0.9529960632022608,27.91395697848924,8.104052026013006,0.1782571501975425,good,False,True,False,False,7.602278594989461,2.0649777231671766,49.0
PT1+Td,0.7222457136419655,27.185311075925974,0.0,2.8749034560238207,,,[0.7222457136419655],"[27.185311075925974, 1]",1,20,2.6281511000712223,0.7843317287481214,0.6776977735868994,19.80990495247624,6.803401700850425,0.3245603787792071,good,False,True,False,False,6.787063722769285,2.729475042341211,49.0
PT1+Td,0.8492881556555466,21.45580439772347,0.0,0.3536531969064269,,,[0.8492881556555466],"[21.45580439772347, 1]",1,20,1.1111734690293282,0.2870190102185947,0.868193537337637,28.71435717858929,10.205102551275637,0.2493880866163545,good,False,True,False,False,7.8503505699757925,1.7344579304723435,49.0
PT1,1.4030105271272468,8.48267760491593,0.0,0.0,,,[1.4030105271272468],"[8.48267760491593, 1]",1,20,1.6922227128209817,0.8081777735060887,0.7277835163277406,8.004002001000499,2.40120060030015,0.1850794981900548,good,True,False,False,False,9.210440366976517,7.537067805086954,49.0
PT2,2.2215439730847035,48.81910012455528,45.01859578589346,0.0,,,[2.2215439730847035],[2.19776734e+03 9.38376959e+01 1.00000000e+00],1,20,2.26342327554073,0.0228839357759115,0.528925235236893,68.33416708354177,29.914957478739368,0.2402158562038764,good,False,False,True,False,5.315202556869119,0.09703446350540539,49.0
PT1+Td,0.6607776937453442,29.10084943307726,0.0,3.1736517189451927,,,[0.6607776937453442],"[29.10084943307726, 1]",1,20,2.782202380069889,0.9243883862883456,0.6469617302507686,19.80990495247624,6.903451725862931,0.3583709564485145,good,False,True,False,False,6.813142859799218,2.7977621335317346,49.0
PT1+Td,2.5537304160558456,46.66678338013998,0.0,2.346193056107969,,,[2.5537304160558456],"[46.66678338013998, 1]",1,20,1.7022109632941862,0.1740633248161889,0.141059158533769,26.41320660330165,7.603801900950475,0.1949207802450001,good,False,True,False,False,7.763630785064015,2.2891655635159034,49.0
PT2+Td,1.5279086365131072,16.49775662865642,41.16258340323336,1.3520006243981724,,,[1.5279086365131072],[679.09028319  57.66034003   1.        ],1,20,2.0235479420958216,0.165695463069721,0.0865764656161844,44.922461230615305,18.10905452726363,0.723927818991448,good,False,False,False,True,6.9298828289173215,0.5086618616373481,49.0
PT1,2.618285880762767,22.370512526082628,0.0,0.0,,,[2.618285880762767],"[22.370512526082628, 1]",1,20,2.2039771362351663,0.4765644148053459,0.4624950702247409,10.805402701350674,3.001500750375188,0.1761136744552686,good,True,False,False,False,6.5137491593929795,-2.6163386482206743,49.0
PT1,0.8058722269158215,42.75514620636834,0.0,0.0,,,[0.8058722269158215],"[42.75514620636834, 1]",1,20,0.7921191938842924,0.3682623132427753,0.174760145245141,36.51825912956478,14.10705352676338,0.4539832511507082,good,True,False,False,False,7.467762760437951,0.9442656830018628,49.0
PT2+Td,1.7723758370914178,1.4468344919998244,10.522457259395562,2.7135745289901565,,,[1.7723758370914178],[15.2242541  11.96929175  1.        ],1,20,2.409754220773173,0.4809324490870151,0.967404460493863,7.903951975987994,2.901450725362681,0.1875177776128002,good,False,False,False,True,4.729073471068352,1.946097273716009,49.0
PT1,1.2234532390533368,31.755227252492443,0.0,0.0,,,[1.2234532390533368],"[31.755227252492443, 1]",1,20,1.757662949029895,0.5444263000862085,0.7895653979713398,19.80990495247624,6.703351675837919,0.3529882316050284,good,True,False,False,False,7.939271818252964,3.448155607460467,49.0
PT1+Td,1.0578147052823377,26.28669418569133,0.0,4.703002476252372,,,[1.0578147052823377],"[26.28669418569133, 1]",1,20,1.16354913481117,0.4185305564832814,0.538044749058845,22.811405702851424,8.104052026013006,0.3580119936205492,good,False,True,False,False,7.643509635302793,2.631672279106208,49.0
PT1+Td,0.8072071749966843,23.84836049322146,0.0,4.404644986850142,,,[0.8072071749966843],"[23.84836049322146, 1]",1,20,2.2476620313655267,0.3209027521412337,0.1879563477077571,27.313656828414207,8.604302151075537,0.1676694397188654,good,False,True,False,False,7.597756339600515,1.9793359448655474,49.0
PT1+Td,1.417345056289751,13.67956508723854,0.0,0.486082570854604,,,[1.417345056289751],"[13.67956508723854, 1]",1,20,2.75022806940889,0.947879021770778,0.0235684176824689,8.204102051025512,2.501250625312656,0.1995136795663862,good,False,True,False,False,9.210440366976517,5.8913554277966345,49.0
PT1,1.121614748984732,42.12852890998651,0.0,0.0,,,[1.1216147489847321],"[42.12852890998651, 1]",1,20,0.93684219758661,0.0770623712030886,0.7674519021970797,67.83391695847924,22.71135567783892,0.1668052673403673,good,True,False,False,False,5.97871648463622,0.21705910993629238,49.0
PT1+Td,1.650257961936011,10.367231312691564,0.0,2.650856512247339,,,[1.650257961936011],"[10.367231312691564, 1]",1,20,1.0243135240862102,0.740377688839187,0.6315778736324061,8.704352176088044,3.001500750375188,0.2991199358319888,good,False,True,False,False,8.245244983582428,4.249029951731304,49.0
PT1+Td,1.6780110483446158,43.06995020176885,0.0,4.065812679818869,,,[1.6780110483446158],"[43.06995020176885, 1]",1,20,1.5145479756105669,0.4543435641426429,0.4149279146752594,21.31065532766383,7.303651825912956,0.3975336980852672,good,False,True,False,False,7.396399689143809,2.916359739920639,49.0
PT1+Td,1.3191822916000926,34.67593066358606,0.0,2.5152334478918905,,,[1.3191822916000926],"[34.67593066358606, 1]",1,20,0.7330167787839632,0.6958169379931619,0.2542317907941126,18.509254627313656,7.003501750875437,0.5829267632230699,good,False,True,False,False,6.941912923440447,3.5329313061053464,49.0
PT2,1.4800904662059398,43.758079604537095,5.024675367166441,0.0,,,[1.4800904662059398],[219.8701447   48.78275497   1.        ],1,20,2.627161552241851,0.0642098650575983,0.6486533161295244,36.21810905452726,13.406703351675835,0.0364348822179909,good,False,False,True,False,7.1552546861118556,0.792687944781967,49.0
PT1,1.736191574944129,12.380735256465044,0.0,0.0,,,[1.736191574944129],"[12.380735256465043, 1]",1,20,2.792625376728215,0.5608756029245493,0.6203846296051474,9.30465232616308,2.2011005502751373,0.0928305135802788,good,True,False,False,False,8.782431509274772,2.950953449498552,49.0
PT1+Td,1.0039683838424986,39.58326655601528,0.0,2.073018404231815,,,[1.0039683838424986],"[39.58326655601528, 1]",1,20,2.246642254373856,0.8352164167298277,0.9045263237517414,19.80990495247624,6.903451725862931,0.4237036937725835,good,False,True,False,False,7.501018972849804,3.2981436500200694,49.0
PT1+Td,0.9502155210247248,40.29150041664662,0.0,2.2445869055011918,,,[0.9502155210247247],"[40.29150041664662, 1]",1,20,0.8046434450820659,0.2461755615867398,0.5725338659025501,39.81990995497748,14.90745372686343,0.3936005135425522,good,False,True,False,False,7.310442153408294,0.854341040965431,49.0
PT1,0.8512676529573899,31.957310138422223,0.0,0.0,,,[0.8512676529573899],"[31.957310138422226, 1]",1,20,1.168990271211073,0.503587238141065,0.4078153687335727,25.81290645322661,9.504752376188094,0.4255073455114657,good,True,False,False,False,8.17415357270957,2.3212906357014753,49.0
PT2,1.3472979744022224,6.640703977156903,42.05198281581303,0.0,,,[1.3472979744022224],[279.25476953  48.69268679   1.        ],1,20,1.2001885175543532,0.0581103283816596,0.3911982599111659,62.53126563281641,23.31165582791396,0.1646601334360667,good,False,False,True,False,5.9150189600515555,0.19167823485217927,49.0
PT1+Td,0.98799396928223,43.13135118182039,0.0,3.1888900406546754,,,[0.9879939692822299],"[43.131351181820385, 1]",1,20,2.5118541629342825,0.6778823410569655,0.9954490343051536,22.811405702851424,7.803901950975487,0.3782588722999518,good,False,True,False,False,7.8807709088648945,2.9161701592004525,49.0
PT1,0.6444175982822407,11.137829173192657,0.0,0.0,,,[0.6444175982822407],"[11.137829173192657, 1]",1,20,0.8599187290092237,0.3160354132099273,0.1362188270773444,23.911955977988992,8.80440220110055,0.1636702571589536,good,True,False,False,False,7.8439751766988595,2.0474847980231736,49.0
PT1+Td,1.4111856260367968,20.08490638171736,0.0,3.275019451259593,,,[1.4111856260367968],"[20.08490638171736, 1]",1,20,2.790172735520886,0.909052473122704,0.8743238746658242,10.805402701350674,3.301650825412706,0.2462213019495879,good,False,True,False,False,8.465798400972863,0.5533955591416666,49.0
PT1+Td,1.5367655304354475,24.74505436152636,0.0,3.9443535035762753,,,[1.5367655304354475],"[24.745054361526357, 1]",1,20,2.3640871842774915,0.924335663344105,0.3943386661040566,11.405702851425712,3.701850925462731,0.3226415330634367,good,False,True,False,False,8.075964833465289,-0.7233562635827394,49.0
PT1+Td,0.7247104817758877,4.262948315943716,0.0,3.893613530157537,,,[0.7247104817758877],"[4.262948315943716, 1]",1,20,0.7660300230606807,0.8636942280474941,0.7105123321827357,8.80440220110055,3.301650825412706,0.1901814687062268,good,False,True,False,False,5.42210715164093,1.4495815180849863,49.0
PT1,0.8024892320312916,25.523448615606963,0.0,0.0,,,[0.8024892320312916],"[25.523448615606963, 1]",1,20,2.9948663205873225,0.2115759622964726,0.8323244352465187,35.81790895447724,9.104552276138069,0.0636783023784595,good,True,False,False,False,7.546362360899139,1.4072400414043957,49.0
PT1+Td,1.200562204493846,24.42973196869749,0.0,1.8573278381296248,,,[1.200562204493846],"[24.42973196869749, 1]",1,20,1.64417659115204,0.3659759419551848,0.7549844086050224,21.410705352676334,7.003501750875437,0.2476906850274214,good,False,True,False,False,7.505916898865813,2.668835703835585,49.0
PT1+Td,0.6320195194856131,37.680751925301465,0.0,4.971497227355308,,,[0.6320195194856131],"[37.680751925301465, 1]",1,20,1.5923141947742798,0.9429325196039506,0.921478196780488,23.911955977988992,8.904452226113056,0.5185835388956006,good,False,True,False,False,8.022942309313791,2.901975339120303,49.0
PT1,0.862824299748651,19.204660394750885,0.0,0.0,,,[0.862824299748651],"[19.204660394750885, 1]",1,20,1.9781625112939931,0.3073576423117853,0.5232780955363344,24.81240620310155,7.703851925962981,0.1439185175862146,good,True,False,False,False,7.820870379222209,2.2389344845484755,49.0
PT1,1.1000059506620263,45.41672248865766,0.0,0.0,,,[1.1000059506620263],"[45.41672248865766, 1]",1,20,2.201676669908673,0.2861560356999397,0.5151335406471619,33.31665832916458,10.705352676338167,0.2588003387680123,good,True,False,False,False,7.7329711411722934,1.4358789109650925,49.0
PT2,2.655319882476931,3.823775577854353,4.491871461312934,0.0,,,[2.655319882476931],[17.17590839  8.31564704  1.        ],1,20,2.617639270673824,0.0379518957709957,0.1407668728481675,4.902451225612806,2.301150575287644,0.1597715164130113,good,False,False,True,False,8.314090206066906,-2.97532436758716,49.0
PT1,1.7519475039585166,38.83954485421314,0.0,0.0,,,[1.7519475039585166],"[38.83954485421314, 1]",1,20,2.746881914311378,0.3838990853724376,0.2280640034522564,19.50975487743872,5.702851425712856,0.2089075613939565,good,True,False,False,False,6.933425777298263,2.8975719866057528,49.0
PT1,0.6483094368428312,47.2022311325437,0.0,0.0,,,[0.6483094368428312],"[47.2022311325437, 1]",1,20,1.708750545939946,0.3691705424941782,0.0305892430455315,41.42071035517758,14.90745372686343,0.3849374362694394,good,True,False,False,False,7.1807532448239755,0.7171429918221159,49.0
PT1,2.170165299684774,12.57981931526864,0.0,0.0,,,[2.170165299684774],"[12.57981931526864, 1]",1,20,0.9458657071953096,0.48905886540729,0.5425864770913467,10.105052526263131,3.301650825412706,0.2711406977398674,good,True,False,False,False,7.4095480727566665,-4.094766715133322,49.0
PT2,2.261229943933872,32.3868529863149,7.504454976101202,0.0,,,[2.2612299439338717],[243.04568005  39.89130796   1.        ],1,20,0.7439586282005296,0.0622098968092492,0.1867830021911517,44.02201100550275,17.6088044022011,0.3455445637774603,good,False,False,True,False,6.790746866202633,0.4638491220432951,49.0
PT2+Td,0.6421994773530716,16.22192878196418,23.891820390306886,3.2326245568033114,,,[0.6421994773530716],[387.57140884  40.11374917   1.        ],1,20,2.747851944296024,0.0844784913339838,0.8332941810631586,54.92746373186593,23.511755877938967,0.0868628439504723,good,False,False,False,True,6.102897706448204,0.24517247588843763,49.0
PT2+Td,2.1640507451698685,38.0356905416509,8.468437402802167,4.112734284295279,,,[2.1640507451698685],[322.10286442  46.50412794   1.        ],1,20,2.3405537723450114,0.1983905330007718,0.4303717905691605,26.41320660330165,10.505252626313156,0.5405236351428442,good,False,False,False,True,8.093642341853188,2.318249801862777,49.0
PT2,1.867663624837528,23.30654981088763,36.85326656297777,0.0,,,[1.8676636248375282],[858.92249284  60.15981637   1.        ],1,20,1.7940353815463217,0.0168204597918718,0.3972487213726676,53.726863431715856,24.212106053026517,0.091357323555172,good,False,False,True,False,5.890420798088255,0.18539769093942846,49.0
PT1,1.8711270405685951,34.51948554353553,0.0,0.0,,,[1.8711270405685951],"[34.51948554353553, 1]",1,20,1.1068077873253783,0.2271255058467112,0.5168972426788058,25.712856428214103,8.504252126063031,0.2955163466629466,good,True,False,False,False,8.093057005409888,2.4021315126405445,49.0
PT2+Td,2.187857132771615,7.742183029318001,6.283569111784149,3.017129689361978,,,[2.187857132771615],[48.64854214 14.02575214  1.        ],1,20,2.6836716564858434,0.3613670756973754,0.0465133122643315,9.204602301150574,3.8019009504752375,0.4868997964206373,good,False,False,False,True,9.210440366976517,1.9913988945852341,49.0
PT1+Td,2.8188417126663268,22.64932305043839,0.0,1.4034852403901714,,,[2.8188417126663268],"[22.64932305043839, 1]",1,20,1.5502771573640364,0.6243221641621021,0.6834750393513814,10.005002501250624,3.1015507753876936,0.2896682358982078,good,False,True,False,False,9.210440366976517,0.05240222699492067,49.0
PT1,2.963791702118684,32.65179075743619,0.0,0.0,,,[2.9637917021186837],"[32.65179075743619, 1]",1,20,1.2303968784107098,0.19159604207029,0.9731425709046772,21.010505252626317,6.103051525762881,0.2073462242270337,good,True,False,False,False,7.457641437613431,2.8763390251415113,49.0
PT1,1.285984656473726,9.15417423299042,0.0,0.0,,,[1.285984656473726],"[9.15417423299042, 1]",1,20,2.427929636109233,0.4165651394762654,0.6253667879613097,12.206103051525762,2.7013506753376686,0.0444652503944731,good,True,False,False,False,6.025836729883697,-0.2562438635965463,49.0
PT2,2.2446977569022897,27.152854425373203,22.75343252834171,0.0,,,[2.2446977569022897],[617.82064112  49.90628695   1.        ],1,20,2.8219514690781047,0.0397160927740762,0.4698897269779928,31.815907953976986,13.806903451725862,0.2690914729608174,good,False,False,True,False,7.390368191169206,0.9347544399750941,49.0
PT1+Td,2.640245466519169,29.71925954106418,0.0,0.3467999841919445,,,[2.6402454665191692],"[29.71925954106418, 1]",1,20,1.844369824149564,0.1373892710516256,0.2926013636370691,22.811405702851424,5.402701350675337,0.0796080542961582,good,False,True,False,False,6.7187847485213075,2.202732983667138,49.0
PT1,1.6701344665520264,48.33729367851688,0.0,0.0,,,[1.6701344665520264],"[48.33729367851688, 1]",1,20,2.0153100474003978,0.4861714856637353,0.6642157779774374,21.51075537768884,7.103551775887944,0.3605993596046683,good,True,False,False,False,8.181016428178774,3.37365599153988,49.0
PT1,2.6978505624831857,8.754585499265179,0.0,0.0,,,[2.6978505624831857],"[8.754585499265179, 1]",1,20,0.7356750539788885,0.4265078585543733,0.074126479303525,7.803901950975487,2.6013006503251623,0.2367252644433289,good,True,False,False,False,9.210440366976517,8.642865235687749,49.0
PT1,0.552144331809669,30.791390753996296,0.0,0.0,,,[0.552144331809669],"[30.791390753996296, 1]",1,20,1.822035813098288,0.8503834579813228,0.3682724779147627,24.11205602801401,8.904452226113056,0.438084144150829,good,True,False,False,False,8.253468763865044,2.659524328430434,49.0
PT1+Td,2.379453811134584,25.50666713479221,0.0,0.8216837853465672,,,[2.3794538111345838],"[25.506667134792206, 1]",1,20,2.189358485038353,0.6447320191469978,0.8970181615126265,11.005502751375689,3.2016008004002,0.2463707559787979,good,False,True,False,False,6.120041915820825,-2.846426541555867,49.0
PT1,1.2204815375939804,43.50024501424773,0.0,0.0,,,[1.2204815375939804],"[43.500245014247724, 1]",1,20,1.4275816687921925,0.6880512155142877,0.5273614485945517,21.110555277638817,7.603801900950475,0.4965460921947753,good,True,False,False,False,8.380204987749037,3.645220424047497,49.0
PT1,1.0193525150566236,37.707785366905455,0.0,0.0,,,[1.0193525150566236],"[37.707785366905455, 1]",1,20,2.044789499455554,0.3100447280121979,0.5639245428437605,30.815407703851925,10.105052526263131,0.2578080322490689,good,True,False,False,False,7.845970134295267,1.6650275185077676,49.0
PT2,1.6049094011921643,36.12564100283026,6.762400983405233,0.0,,,[1.6049094011921643],[244.29607024  42.88804199   1.        ],1,20,1.004999588290516,0.1105576981424208,0.4742689313278577,43.2216108054027,17.208604302151073,0.4466633195378121,good,False,False,True,False,6.897456779007235,0.509319161567577,49.0
PT1+Td,1.191469085268594,32.224950594807126,0.0,0.6240030225422524,,,[1.191469085268594],"[32.224950594807126, 1]",1,20,1.344144775634845,0.5442739150091932,0.3412187774747482,20.51025512756378,7.303651825912956,0.4168896928821953,good,False,True,False,False,8.104608684033376,3.4136036340584326,49.0
PT1,2.938236936919141,48.54220206511855,0.0,0.0,,,[2.938236936919141],"[48.54220206511855, 1]",1,20,0.512704367049923,0.315832685593686,0.7410895965103164,21.910955477738867,7.903951975987994,0.5473031745499989,good,True,False,False,False,8.4530961229371,3.626095134566893,49.0
PT2+Td,2.988231842311958,41.92869363612604,39.611477484662025,3.3070588914482952,,,[2.988231842311958],[1.66085750e+03 8.15401711e+01 1.00000000e+00],1,20,1.5892257117314998,0.015012275019054,0.1466384016735294,61.130565282641314,26.91345672836418,0.2157941843312815,good,False,False,False,True,5.769832440787779,0.16515657270798276,49.0
PT2+Td,2.194389540948704,1.577812239335303,36.64223514575805,3.317056989227662,,,[2.1943895409487038],[57.81456709 38.22004739  1.        ],1,20,2.840369189531952,0.1612856335236378,0.2429200532895376,19.409704852426213,6.003001500750375,0.09599707277055,good,False,False,False,True,2.6205504024980297,1.856814233883707,49.0
PT1+Td,2.8096532402552667,38.03774829336002,0.0,0.90019882169474,,,[2.8096532402552667],"[38.03774829336002, 1]",1,20,0.8003536152296143,0.0465050565287079,0.4777545441861928,49.32466233116558,13.506753376688344,0.0935065061180173,good,False,True,False,False,7.028946542001883,0.7190923398577124,49.0
PT1+Td,0.8839933568571743,45.186195615271984,0.0,3.9661560945797096,,,[0.8839933568571743],"[45.186195615271984, 1]",1,20,1.5772512698131698,0.9114867431309146,0.2426216431654588,22.211105552776388,8.104052026013006,0.5465365538692173,good,False,True,False,False,8.00642815579147,3.258431265597081,49.0
PT1,2.09201981307666,49.89237937660215,0.0,0.0,,,[2.09201981307666],"[49.89237937660215, 1]",1,20,0.9583653007156676,0.3415366164838347,0.4013410775342942,24.312156078039017,8.604302151075537,0.4618415844421187,good,True,False,False,False,8.33166061876327,2.878532066379089,49.0
PT1,1.5056393593110358,35.43544547461653,0.0,0.0,,,[1.5056393593110358],"[35.43544547461653, 1]",1,20,0.8716876677505648,0.2950275906313327,0.7336219878130401,26.61330665332666,9.504752376188094,0.3979160571028453,good,True,False,False,False,8.141523158538423,2.2552793508425335,49.0
PT2,0.5646195597844981,43.34095787198809,9.391803089889132,0.0,,,[0.5646195597844981],[407.04974206  52.73276096   1.        ],1,20,2.4353496189053736,0.0682215240770678,0.10912640519464,94.84742371185592,33.01650825412706,0.0396323955372375,good,False,False,True,False,4.858644275686016,0.06405570971747569,49.0
PT1+Td,0.6064351153380511,34.20778885012468,0.0,1.9149002093598648,,,[0.6064351153380511],"[34.20778885012468, 1]",1,20,1.3323364493497851,0.5541241154147892,0.2479641404173082,30.315157578789396,11.305652826413208,0.4382277893861657,good,False,True,False,False,7.894347905536605,1.6791780963760632,49.0
PT1,2.0820555578892472,48.929656695955885,0.0,0.0,,,[2.0820555578892472],"[48.929656695955885, 1]",1,20,0.5146736747435907,0.7525887689892057,0.0176695386702535,16.908454227113555,6.4032016008004,0.6788578122017351,good,True,False,False,False,7.534443069136633,4.814229535110975,49.0
PT1,1.7342012516280187,20.151001853973256,0.0,0.0,,,[1.7342012516280187],"[20.151001853973256, 1]",1,20,2.0547457215421217,0.9833065317100206,0.2160115035279677,9.404702351175589,3.1015507753876936,0.3244733090115343,good,True,False,False,False,9.210440366976517,-4.235942542416079,49.0
PT1,1.6644498751003216,17.324076030312543,0.0,0.0,,,[1.6644498751003216],"[17.324076030312543, 1]",1,20,1.0284026179043315,0.2463376461814148,0.6702957284385196,19.2096048024012,6.103051525762881,0.1990882829633336,good,True,False,False,False,6.999599172905013,2.7328700146335003,49.0
PT1,2.5854141162762345,15.118177360301226,0.0,0.0,,,[2.5854141162762345],"[15.118177360301226, 1]",1,20,2.301773271667984,0.4848552447325974,0.7425069334064086,9.004502251125562,2.2011005502751373,0.1145077295305005,good,True,False,False,False,8.911668354989873,4.120933282784887,49.0
PT1,1.11401956035521,6.599254905354951,0.0,0.0,,,[1.11401956035521],"[6.599254905354951, 1]",1,20,1.5447554371003829,0.51014395083604,0.2295593663851177,10.205102551275637,3.001500750375188,0.0915877844625077,good,True,False,False,False,7.738314093169809,-0.5065926376147964,49.0
PT1,2.543128150109505,17.74104427092616,0.0,0.0,,,[2.5431281501095055],"[17.74104427092616, 1]",1,20,0.8464643448625326,0.1529908751114852,0.5176232470455715,19.609804902451224,5.802901450725362,0.1518442655536295,good,True,False,False,False,6.572260155501089,2.5112804672689117,49.0
PT1+Td,1.9845819723510636,19.366155296523168,0.0,1.3594300101246886,,,[1.9845819723510634],"[19.366155296523168, 1]",1,20,2.86433142359864,0.6208666951484788,0.4421747418704813,10.005002501250624,2.7013506753376686,0.1573900589496601,good,False,True,False,False,8.681429092346063,1.2431588013185322,49.0
PT2+Td,1.6161407553126392,14.886846960915944,8.463096463072997,4.913768161134455,,,[1.6161407553126392],[125.98882186  23.34994342   1.        ],1,20,1.503767936374074,0.0537611082382874,0.7112129292815742,26.11305652826413,11.50575287643822,0.0271078932884908,good,False,False,False,True,7.337273232352118,1.3286407620978986,49.0
PT1,2.192329992198504,40.66026478140913,0.0,0.0,,,[2.1923299921985038],"[40.66026478140913, 1]",1,20,2.8482052985401007,0.0938207060172193,0.6754839658372761,36.118059029514754,6.3031515757878935,0.0217851594509434,good,True,False,False,False,7.49424102739805,1.7578005717762883,49.0
PT1,1.7104383817234,49.2121653243888,0.0,0.0,,,[1.7104383817234],"[49.2121653243888, 1]",1,20,1.6936342662902455,0.2169229228440087,0.3315984991057406,31.515757878939468,10.005002501250624,0.2628909982321338,good,True,False,False,False,7.849033199251229,1.6619657328581425,49.0
PT1+Td,2.284763850750267,47.18887578014975,0.0,3.843642003158799,,,[2.284763850750267],"[47.18887578014975, 1]",1,20,2.041344733588692,0.2980932127109919,0.6149895407734728,22.01100550275137,6.603301650825412,0.2472217973262979,good,False,True,False,False,6.8492744529997,2.4444460891609503,49.0
